Perturbation	Apofrac1	Apofrac2	Apofrac3	Apofrac	Prolfrac1	Prolfrac2	Prolfrac3	Prolfrac4	Prolfrac
ESR1=1-SGK1_T=0	1.0	1.0	0.374	0.687	1.0	1.0	0.0	0.0	0.25
ESR1=1-mTORC1=0	1.0	1.0	0.49	0.745	1.0	1.0	0.0	0.0	0.25
ESR1=1-mTORC2=0	1.0	1.0	0.4	0.7	1.0	1.0	0.0	0.0	0.25
ESR1=1-ESR1_2=0	1.0	1.0	0.68	0.84	1.0	0.0	0.0	0.0	0.125
ESR1=1-HER2_3=0	1.0	1.0	0.392	0.696	1.0	1.0	0.0	0.0	0.25
ESR1=1-MAPK_2=0	1.0	1.0	0.42	0.71	1.0	1.0	0.0	0.0	0.25
ESR1=1-PRAS40=0	1.0	0.509	0.0	0.37725	1.0	1.0	1.0	0.0	0.5
ESR1=1-BCL2_T=0	1.0	1.0	0.595	0.7975	1.0	1.0	0.001	0.0	0.25025
ESR1=1-PI3K_2=0	1.0	1.0	0.418	0.709	1.0	1.0	0.0	0.0	0.25
ESR1=1-BIM_T=0	1.0	1.0	0.384	0.692	1.0	1.0	0.0	0.0	0.25
ESR1=1-MYC_2=0	1.0	1.0	0.402	0.701	1.0	0.0	0.0	0.0	0.125
ESR1=1-CDK46=0	1.0	1.0	0.404	0.702	0.0	0.0	0.0	0.0	0.0
ESR1=1-EIF4F=0	1.0	1.0	0.471	0.7355	1.0	1.0	0.001	0.0	0.25025
ESR1=1-FOXO3=0	1.0	0.343	0.0	0.33575	1.0	0.0	0.0	0.0	0.125
ESR1=1-KMT2D=0	1.0	1.0	0.649	0.8245	1.0	0.0	0.0	0.0	0.125
ESR1=1-E2F_3=0	1.0	1.0	0.441	0.7205	1.0	1.0	0.0	0.0	0.25
ESR1=1-E2F_2=0	1.0	1.0	0.384	0.692	1.0	0.0	0.0	0.0	0.125
ESR1=1-pRb_3=0	1.0	1.0	0.402	0.701	1.0	1.0	0.0	0.0	0.25
ESR1=1-pRb_2=0	1.0	1.0	0.42	0.71	1.0	0.0	0.0	0.0	0.125
ESR1=1-RAS_3=0	1.0	1.0	0.398	0.699	1.0	1.0	0.0	0.0	0.25
ESR1=1-RAS_2=0	1.0	1.0	0.389	0.6945	1.0	1.0	0.0	0.0	0.25
ESR1=1-IGF1R=0	1.0	1.0	0.377	0.6885	1.0	1.0	0.0	0.0	0.25
ESR1=1-FOXA1=0	1.0	1.0	0.688	0.844	1.0	0.0	0.0	0.0	0.125
ESR1=1-HER3=0	1.0	1.0	0.382	0.691	1.0	1.0	0.0	0.0	0.25
ESR1=1-HER2=0	1.0	1.0	0.402	0.701	1.0	1.0	0.0	0.0	0.25
ESR1=1-BCL2=0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.25
ESR1=1-PBX1=0	1.0	1.0	0.677	0.8385	1.0	0.0	0.0	0.0	0.125
ESR1=1-ER_transcription_2=1	1.0	1.0	0.037	0.5185	1.0	1.0	0.073	0.0	0.26825
ESR1=1-ER_transcription=1	1.0	1.0	0.425	0.7125	1.0	1.0	0.0	0.0	0.25
ESR1=1-Proliferation_3=1	1.0	1.0	0.376	0.688	1.0	1.0	1.0	0.0	0.5
ESR1=1-Proliferation_4=1	1.0	1.0	0.389	0.6945	1.0	1.0	0.0	1.0	1.0
ESR1=1-Proliferation_2=1	1.0	1.0	0.424	0.712	1.0	1.0	0.0	0.0	0.25
ESR1=1-Proliferation=1	1.0	1.0	0.411	0.7055	1.0	1.0	0.002	0.0	0.2505
ESR1=1-cycD_CDK46_2=1	1.0	1.0	0.36	0.68	1.0	1.0	0.573	0.0	0.39325
ESR1=1-Apoptosis_3=1	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.25
ESR1=1-Apoptosis_2=1	1.0	1.0	0.394	0.697	1.0	1.0	0.0	0.0	0.25
ESR1=1-Ipatasertib=1	1.0	1.0	0.391	0.6955	1.0	1.0	0.0	0.0	0.25
ESR1=1-cycE_CDK2_T=1	1.0	1.0	0.397	0.6985	1.0	1.0	0.0	0.0	0.25
ESR1=1-Palbociclib=1	1.0	1.0	0.407	0.7035	0.0	0.0	0.0	0.0	0.0
ESR1=1-Translation=1	1.0	0.508	0.0	0.377	1.0	1.0	1.0	0.0	0.5
ESR1=1-Fulvestrant=1	1.0	1.0	0.667	0.8335	1.0	0.0	0.0	0.0	0.125
ESR1=1-cycD_CDK46=1	1.0	1.0	0.381	0.6905	1.0	1.0	0.0	0.0	0.25
ESR1=1-Trametinib=1	1.0	1.0	0.4	0.7	1.0	1.0	0.001	0.0	0.25025
ESR1=1-Everolimus=1	1.0	1.0	0.478	0.739	1.0	1.0	0.0	0.0	0.25
ESR1=1-Apoptosis=1	1.0	1.0	0.418	0.709	1.0	1.0	0.0	0.0	0.25
ESR1=1-p21_p27_T=1	1.0	1.0	0.398	0.699	1.0	1.0	0.0	0.0	0.25
ESR1=1-mTORC2_pm=1	1.0	1.0	0.386	0.693	1.0	1.0	0.0	0.0	0.25
ESR1=1-Neratinib=1	1.0	1.0	0.399	0.6995	1.0	1.0	0.0	0.0	0.25
ESR1=1-Alpelisib=1	1.0	1.0	0.401	0.7005	1.0	1.0	0.0	0.0	0.25
ESR1=1-cycE_CDK2=1	1.0	1.0	0.378	0.689	1.0	1.0	1.0	0.0	0.5
ESR1=1-cyclinD_2=1	1.0	1.0	0.427	0.7135	1.0	1.0	0.485	0.0	0.37125
ESR1=1-HER2_3_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
ESR1=1-FOXO3_Ub=1	1.0	0.325	0.0	0.33125	1.0	0.0	0.0	0.0	0.125
ESR1=1-IGF1R_T=1	1.0	1.0	0.406	0.703	1.0	1.0	0.0	0.0	0.25
ESR1=1-IGF1R_2=1	1.0	1.0	0.404	0.702	1.0	1.0	0.0	0.0	0.25
ESR1=1-p21_p27=1	1.0	1.0	0.387	0.6935	1.0	1.0	0.0	0.0	0.25
ESR1=1-cyclinD=1	1.0	1.0	0.376	0.688	1.0	1.0	0.0	0.0	0.25
ESR1=1-PDK1_pm=1	1.0	1.0	0.398	0.699	1.0	1.0	0.0	0.0	0.25
ESR1=1-HER3_T=1	1.0	1.0	0.375	0.6875	1.0	1.0	0.0	0.0	0.25
ESR1=1-PIP3_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
ESR1=1-HER3_2=1	1.0	1.0	0.386	0.693	1.0	1.0	0.0	0.0	0.25
ESR1=1-SGK1_T=1	1.0	1.0	0.372	0.686	1.0	1.0	0.0	0.0	0.25
ESR1=1-mTORC1=1	1.0	0.486	0.0	0.3715	1.0	1.0	1.0	0.0	0.5
ESR1=1-mTORC2=1	1.0	1.0	0.385	0.6925	1.0	1.0	0.0	0.0	0.25
ESR1=1-ESR1_2=1	1.0	1.0	0.358	0.679	1.0	1.0	0.0	0.0	0.25
ESR1=1-HER2_3=1	1.0	1.0	0.398	0.699	1.0	1.0	0.0	0.0	0.25
ESR1=1-MAPK_2=1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
ESR1=1-PRAS40=1	1.0	1.0	0.423	0.7115	1.0	1.0	0.0	0.0	0.25
ESR1=1-BCL2_T=1	1.0	1.0	0.03	0.515	1.0	1.0	0.0	0.0	0.25
ESR1=1-PI3K_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
ESR1=1-BIM_T=1	1.0	1.0	0.394	0.697	1.0	1.0	0.0	0.0	0.25
ESR1=1-MYC_2=1	1.0	1.0	0.385	0.6925	1.0	1.0	0.209	0.0	0.30225
ESR1=1-CDK46=1	1.0	1.0	0.42	0.71	1.0	1.0	0.0	0.0	0.25
ESR1=1-EIF4F=1	1.0	1.0	0.411	0.7055	1.0	1.0	0.0	0.0	0.25
ESR1=1-FOXO3=1	1.0	1.0	0.338	0.669	1.0	1.0	0.001	0.0	0.25025
ESR1=1-KMT2D=1	1.0	1.0	0.412	0.706	1.0	1.0	0.0	0.0	0.25
ESR1=1-E2F_3=1	1.0	1.0	0.394	0.697	1.0	1.0	1.0	0.0	0.5
ESR1=1-E2F_2=1	1.0	1.0	0.404	0.702	1.0	1.0	0.0	0.0	0.25
ESR1=1-pRb_3=1	1.0	1.0	0.389	0.6945	1.0	1.0	1.0	0.0	0.5
ESR1=1-pRb_2=1	1.0	1.0	0.415	0.7075	1.0	1.0	0.0	0.0	0.25
ESR1=1-RAS_3=1	1.0	1.0	0.418	0.709	1.0	1.0	0.0	0.0	0.25
ESR1=1-RAS_2=1	1.0	1.0	0.39	0.695	1.0	1.0	0.0	0.0	0.25
ESR1=1-IGF1R=1	1.0	1.0	0.388	0.694	1.0	1.0	0.0	0.0	0.25
ESR1=1-FOXA1=1	1.0	1.0	0.322	0.661	1.0	1.0	0.0	0.0	0.25
ESR1=1-HER3=1	1.0	1.0	0.408	0.704	1.0	1.0	0.0	0.0	0.25
ESR1=1-HER2=1	1.0	0.986	0.575	0.786	1.0	0.61	0.243	0.055	0.295
ESR1=1-BCL2=1	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
ESR1=1-PBX1=1	1.0	1.0	0.413	0.7065	1.0	1.0	0.0	0.0	0.25
MCL1=1-ER_transcription_2=0	1.0	0.651	0.0	0.41275	1.0	0.0	0.0	0.0	0.125
MCL1=1-ER_transcription=0	1.0	0.618	0.0	0.4045	0.0	0.0	0.0	0.0	0.0
MCL1=1-Proliferation_3=0	1.0	0.51	0.0	0.3775	1.0	1.0	0.0	0.0	0.25
MCL1=1-Proliferation_4=0	1.0	0.492	0.0	0.373	1.0	1.0	0.0	0.0	0.25
MCL1=1-Proliferation_2=0	1.0	0.503	0.0	0.37575	1.0	0.0	0.0	0.0	0.125
MCL1=1-Proliferation=0	1.0	0.51	0.0	0.3775	0.0	1.0	0.0	0.0	0.25
MCL1=1-cycD_CDK46_2=0	1.0	0.516	0.0	0.379	1.0	0.0	0.0	0.0	0.125
MCL1=1-Apoptosis_3=0	1.0	0.52	0.0	0.38	1.0	1.0	0.0	0.0	0.25
MCL1=1-Apoptosis_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
MCL1=1-Ipatasertib=0	1.0	0.495	0.0	0.37375	1.0	1.0	0.0	0.0	0.25
MCL1=1-cycE_CDK2_T=0	1.0	0.505	0.0	0.37625	1.0	1.0	0.0	0.0	0.25
MCL1=1-Palbociclib=0	1.0	0.499	0.0	0.37475	1.0	1.0	0.0	0.0	0.25
MCL1=1-Translation=0	1.0	0.504	0.0	0.376	1.0	1.0	0.0	0.0	0.25
MCL1=1-Fulvestrant=0	1.0	0.502	0.0	0.3755	1.0	1.0	0.0	0.0	0.25
MCL1=1-cycD_CDK46=0	1.0	0.486	0.0	0.3715	0.0	0.0	0.0	0.0	0.0
MCL1=1-Trametinib=0	1.0	0.518	0.0	0.3795	1.0	1.0	0.0	0.0	0.25
MCL1=1-Everolimus=0	1.0	0.499	0.0	0.37475	1.0	1.0	0.0	0.0	0.25
MCL1=1-Apoptosis=0	0.0	0.509	0.0	0.2545	1.0	1.0	0.0	0.0	0.25
MCL1=1-p21_p27_T=0	1.0	0.533	0.0	0.38325	1.0	1.0	0.0	0.0	0.25
MCL1=1-mTORC2_pm=0	1.0	0.52	0.0	0.38	1.0	1.0	0.0	0.0	0.25
MCL1=1-Neratinib=0	1.0	0.507	0.0	0.37675	1.0	1.0	0.0	0.0	0.25
MCL1=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
MCL1=1-cycE_CDK2=0	1.0	0.481	0.0	0.37025	1.0	1.0	0.0	0.0	0.25
MCL1=1-cyclinD_2=0	1.0	0.488	0.0	0.372	1.0	0.0	0.0	0.0	0.125
MCL1=1-HER2_3_2=0	1.0	0.514	0.0	0.3785	1.0	1.0	0.0	0.0	0.25
MCL1=1-FOXO3_Ub=0	1.0	0.511	0.0	0.37775	1.0	1.0	0.0	0.0	0.25
MCL1=1-IGF1R_T=0	1.0	0.496	0.0	0.374	1.0	1.0	0.0	0.0	0.25
MCL1=1-IGF1R_2=0	1.0	0.529	0.0	0.38225	1.0	1.0	0.0	0.0	0.25
MCL1=1-p21_p27=0	1.0	0.544	0.0	0.386	1.0	1.0	1.0	0.0	0.5
MCL1=1-cyclinD=0	1.0	0.475	0.0	0.36875	0.0	0.0	0.0	0.0	0.0
MCL1=1-PDK1_pm=0	1.0	0.487	0.0	0.37175	1.0	1.0	0.0	0.0	0.25
MCL1=1-HER3_T=0	1.0	0.509	0.0	0.37725	1.0	1.0	0.0	0.0	0.25
MCL1=1-PIP3_2=0	1.0	0.489	0.0	0.37225	1.0	1.0	0.0	0.0	0.25
MCL1=1-HER3_2=0	1.0	0.493	0.0	0.37325	1.0	1.0	0.0	0.0	0.25
MCL1=1-SGK1_T=0	1.0	0.544	0.0	0.386	1.0	1.0	0.0	0.0	0.25
MCL1=1-mTORC1=0	1.0	0.526	0.0	0.3815	1.0	1.0	0.0	0.0	0.25
MCL1=1-mTORC2=0	1.0	0.514	0.0	0.3785	1.0	1.0	0.0	0.0	0.25
MCL1=1-ESR1_2=0	1.0	0.674	0.0	0.4185	1.0	0.0	0.0	0.0	0.125
MCL1=1-HER2_3=0	1.0	0.494	0.0	0.3735	1.0	1.0	0.0	0.0	0.25
MCL1=1-MAPK_2=0	1.0	0.483	0.0	0.37075	1.0	1.0	0.001	0.0	0.25025
MCL1=1-PRAS40=0	1.0	0.523	0.0	0.38075	1.0	1.0	1.0	0.0	0.5
MCL1=1-BCL2_T=0	1.0	0.767	0.0	0.44175	1.0	1.0	0.0	0.0	0.25
MCL1=1-PI3K_2=0	1.0	0.512	0.0	0.378	1.0	1.0	0.0	0.0	0.25
MCL1=1-BIM_T=0	1.0	0.481	0.0	0.37025	1.0	1.0	0.0	0.0	0.25
MCL1=1-MYC_2=0	1.0	0.518	0.0	0.3795	1.0	0.0	0.0	0.0	0.125
MCL1=1-CDK46=0	1.0	0.489	0.0	0.37225	0.0	0.0	0.0	0.0	0.0
MCL1=1-EIF4F=0	1.0	0.488	0.0	0.372	1.0	1.0	0.0	0.0	0.25
MCL1=1-FOXO3=0	1.0	0.0	0.0	0.25	1.0	0.0	0.0	0.0	0.125
MCL1=1-KMT2D=0	1.0	0.668	0.0	0.417	1.0	0.0	0.0	0.0	0.125
MCL1=1-E2F_3=0	1.0	0.514	0.0	0.3785	1.0	1.0	0.0	0.0	0.25
MCL1=1-E2F_2=0	1.0	0.528	0.0	0.382	1.0	0.0	0.0	0.0	0.125
MCL1=1-pRb_3=0	1.0	0.502	0.0	0.3755	1.0	1.0	0.0	0.0	0.25
MCL1=1-pRb_2=0	1.0	0.5	0.0	0.375	1.0	0.0	0.0	0.0	0.125
MCL1=1-RAS_3=0	1.0	0.506	0.0	0.3765	1.0	1.0	0.0	0.0	0.25
MCL1=1-RAS_2=0	1.0	0.503	0.0	0.37575	1.0	1.0	0.0	0.0	0.25
MCL1=1-IGF1R=0	1.0	0.515	0.0	0.37875	1.0	1.0	0.0	0.0	0.25
MCL1=1-FOXA1=0	1.0	0.66	0.0	0.415	1.0	0.0	0.0	0.0	0.125
MCL1=1-HER3=0	1.0	0.526	0.0	0.3815	1.0	1.0	0.0	0.0	0.25
MCL1=1-HER2=0	1.0	0.493	0.0	0.37325	1.0	1.0	0.0	0.0	0.25
MCL1=1-BCL2=0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
MCL1=1-PBX1=0	1.0	0.654	0.0	0.4135	1.0	0.0	0.0	0.0	0.125
MCL1=1-ESR1=0	1.0	0.655	0.0	0.41375	0.0	0.0	0.0	0.0	0.0
MCL1=1-ER_transcription_2=1	1.0	0.099	0.0	0.27475	1.0	1.0	0.066	0.0	0.2665
MCL1=1-ER_transcription=1	1.0	0.521	0.0	0.38025	1.0	1.0	0.0	0.0	0.25
MCL1=1-Proliferation_3=1	1.0	0.496	0.0	0.374	1.0	1.0	1.0	0.0	0.5
MCL1=1-Proliferation_4=1	1.0	0.483	0.0	0.37075	1.0	1.0	0.0	1.0	1.0
MCL1=1-Proliferation_2=1	1.0	0.501	0.0	0.37525	1.0	1.0	0.0	0.0	0.25
MCL1=1-Proliferation=1	1.0	0.524	0.0	0.381	1.0	1.0	0.0	0.0	0.25
MCL1=1-cycD_CDK46_2=1	1.0	0.5	0.0	0.375	1.0	1.0	0.606	0.0	0.4015
MCL1=1-Apoptosis_3=1	1.0	0.49	1.0	1.0	1.0	1.0	0.0	0.0	0.25
MCL1=1-Apoptosis_2=1	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.25
MCL1=1-Ipatasertib=1	1.0	0.508	0.0	0.377	1.0	1.0	0.0	0.0	0.25
MCL1=1-cycE_CDK2_T=1	1.0	0.503	0.0	0.37575	1.0	1.0	0.0	0.0	0.25
MCL1=1-Palbociclib=1	1.0	0.503	0.0	0.37575	0.0	0.0	0.0	0.0	0.0
MCL1=1-Translation=1	1.0	0.504	0.0	0.376	1.0	1.0	1.0	0.0	0.5
MCL1=1-Fulvestrant=1	1.0	0.69	0.0	0.4225	0.0	0.0	0.0	0.0	0.0
MCL1=1-cycD_CDK46=1	1.0	0.502	0.0	0.3755	1.0	1.0	0.0	0.0	0.25
MCL1=1-Trametinib=1	1.0	0.509	0.0	0.37725	1.0	1.0	0.0	0.0	0.25
MCL1=1-Everolimus=1	1.0	0.503	0.0	0.37575	1.0	1.0	0.0	0.0	0.25
MCL1=1-Apoptosis=1	1.0	0.5	0.0	0.375	1.0	1.0	0.0	0.0	0.25
MCL1=1-p21_p27_T=1	1.0	0.49	0.0	0.3725	1.0	1.0	0.0	0.0	0.25
MCL1=1-mTORC2_pm=1	1.0	0.515	0.0	0.37875	1.0	1.0	0.0	0.0	0.25
MCL1=1-Neratinib=1	1.0	0.463	0.0	0.36575	1.0	1.0	0.0	0.0	0.25
MCL1=1-Alpelisib=1	1.0	0.51	0.0	0.3775	1.0	1.0	0.0	0.0	0.25
MCL1=1-cycE_CDK2=1	1.0	0.49	0.0	0.3725	1.0	1.0	1.0	0.0	0.5
MCL1=1-cyclinD_2=1	1.0	0.499	0.0	0.37475	1.0	1.0	0.486	0.0	0.3715
MCL1=1-HER2_3_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
MCL1=1-FOXO3_Ub=1	1.0	0.0	0.0	0.25	1.0	0.0	0.0	0.0	0.125
MCL1=1-IGF1R_T=1	1.0	0.527	0.0	0.38175	1.0	1.0	0.0	0.0	0.25
MCL1=1-IGF1R_2=1	1.0	0.474	0.0	0.3685	1.0	1.0	0.0	0.0	0.25
MCL1=1-p21_p27=1	1.0	0.505	0.0	0.37625	1.0	1.0	0.0	0.0	0.25
MCL1=1-cyclinD=1	1.0	0.514	0.0	0.3785	1.0	1.0	0.0	0.0	0.25
MCL1=1-PDK1_pm=1	1.0	0.522	0.0	0.3805	1.0	1.0	0.0	0.0	0.25
MCL1=1-HER3_T=1	1.0	0.522	0.0	0.3805	1.0	1.0	0.0	0.0	0.25
MCL1=1-PIP3_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
MCL1=1-HER3_2=1	1.0	0.513	0.0	0.37825	1.0	1.0	0.001	0.0	0.25025
MCL1=1-SGK1_T=1	1.0	0.519	0.0	0.37975	1.0	1.0	0.0	0.0	0.25
MCL1=1-mTORC1=1	1.0	0.506	0.0	0.3765	1.0	1.0	1.0	0.0	0.5
MCL1=1-mTORC2=1	1.0	0.497	0.0	0.37425	1.0	1.0	0.0	0.0	0.25
MCL1=1-ESR1_2=1	1.0	0.453	0.0	0.36325	1.0	1.0	0.0	0.0	0.25
MCL1=1-HER2_3=1	1.0	0.519	0.0	0.37975	1.0	1.0	0.0	0.0	0.25
MCL1=1-MAPK_2=1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
MCL1=1-PRAS40=1	1.0	0.496	0.0	0.374	1.0	1.0	0.0	0.0	0.25
MCL1=1-BCL2_T=1	1.0	0.073	0.0	0.26825	1.0	1.0	0.0	0.0	0.25
MCL1=1-PI3K_2=1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
MCL1=1-BIM_T=1	1.0	0.561	0.0	0.39025	1.0	1.0	0.0	0.0	0.25
MCL1=1-MYC_2=1	1.0	0.506	0.0	0.3765	1.0	1.0	0.209	0.0	0.30225
MCL1=1-CDK46=1	1.0	0.486	0.0	0.3715	1.0	1.0	0.0	0.0	0.25
MCL1=1-EIF4F=1	1.0	0.516	0.0	0.379	1.0	1.0	0.0	0.0	0.25
MCL1=1-FOXO3=1	1.0	0.492	0.0	0.373	1.0	1.0	0.0	0.0	0.25
MCL1=1-KMT2D=1	1.0	0.48	0.0	0.37	1.0	1.0	0.0	0.0	0.25
MCL1=1-E2F_3=1	1.0	0.521	0.0	0.38025	1.0	1.0	1.0	0.0	0.5
MCL1=1-E2F_2=1	1.0	0.498	0.0	0.3745	1.0	1.0	0.001	0.0	0.25025
MCL1=1-pRb_3=1	1.0	0.493	0.0	0.37325	1.0	1.0	1.0	0.0	0.5
MCL1=1-pRb_2=1	1.0	0.507	0.0	0.37675	1.0	1.0	0.0	0.0	0.25
MCL1=1-RAS_3=1	1.0	0.503	0.0	0.37575	1.0	1.0	0.0	0.0	0.25
MCL1=1-RAS_2=1	1.0	0.486	0.0	0.3715	1.0	1.0	0.0	0.0	0.25
MCL1=1-IGF1R=1	1.0	0.523	0.0	0.38075	1.0	1.0	0.0	0.0	0.25
MCL1=1-FOXA1=1	1.0	0.455	0.0	0.36375	1.0	1.0	0.0	0.0	0.25
MCL1=1-HER3=1	1.0	0.518	0.0	0.3795	1.0	1.0	0.0	0.0	0.25
MCL1=1-HER2=1	1.0	0.617	0.0	0.40425	1.0	0.652	0.269	0.037	0.297625
MCL1=1-BCL2=1	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
MCL1=1-PBX1=1	1.0	0.515	0.0	0.37875	1.0	1.0	0.0	0.0	0.25
MCL1=1-ESR1=1	1.0	0.516	0.0	0.379	1.0	1.0	0.0	0.0	0.25
SGK1=1-ER_transcription_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-ER_transcription=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Proliferation_3=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Proliferation_4=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Proliferation_2=0	1.0	0.0	0.0	0.25	1.0	0.0	0.0	0.0	0.125
SGK1=1-Proliferation=0	1.0	0.0	0.0	0.25	0.0	1.0	0.0	0.0	0.25
SGK1=1-cycD_CDK46_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Apoptosis_3=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Apoptosis_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Ipatasertib=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-cycE_CDK2_T=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Palbociclib=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Translation=0	1.0	0.36	0.0	0.34	1.0	0.0	0.0	0.0	0.125
SGK1=1-Fulvestrant=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-cycD_CDK46=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Trametinib=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Everolimus=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Apoptosis=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
SGK1=1-p21_p27_T=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-mTORC2_pm=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Neratinib=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
SGK1=1-cycE_CDK2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-cyclinD_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-HER2_3_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-FOXO3_Ub=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-IGF1R_T=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-IGF1R_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-p21_p27=0	1.0	0.0	0.0	0.25	1.0	1.0	1.0	0.0	0.5
SGK1=1-cyclinD=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-PDK1_pm=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-HER3_T=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-PIP3_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-HER3_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-SGK1_T=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-mTORC1=0	1.0	0.32	0.0	0.33	1.0	0.0	0.0	0.0	0.125
SGK1=1-mTORC2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-ESR1_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-HER2_3=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-MAPK_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-PRAS40=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-BCL2_T=0	1.0	0.368	0.0	0.342	1.0	1.0	0.0	0.0	0.25
SGK1=1-PI3K_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-BIM_T=0	0.732	0.0	0.0	0.183	1.0	1.0	0.0	0.0	0.25
SGK1=1-MYC_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-CDK46=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-EIF4F=0	1.0	0.316	0.0	0.329	1.0	0.0	0.0	0.0	0.125
SGK1=1-FOXO3=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-KMT2D=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-E2F_3=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-E2F_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-pRb_3=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-pRb_2=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
SGK1=1-RAS_3=0	1.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.25
